GRUPO;IDENTIFICADOR;CODIGO;SERVICIO
INMUNOLOGIA;5978;;HEPATITIS B: AC. CONTRA EL AG. DE SUP (ANTI-AGHBS)
INMUNOLOGIA;872;;HEPATITIS C
INMUNOLOGIA;755;;HEPATITIS C. RIBA + BANDAS
INMUNOLOGIA;5994;;HEPATITIS D (DELTA): ANTICUERPOS IGM 
INMUNOLOGIA;5995;;HEPATITIS D (DELTA): ANTICUERPOS TOTALES
INMUNOLOGIA;1005;;HEPATITIS D ANTIGENO
INMUNOLOGIA;6000;;HEPATITIS E: ANTICUERPOS IGG 
INMUNOLOGIA;6002;;HER-2/NEU - INMUNOANALISIS
HORMONAS;678;290300;17 OH PROGESTERONA
INMUNOLOGIA;1073;290309;NT-PRO BNP (PEPTIDO NATRIURETICO)
PERFIL;1510;340001;BIOMETRIA HEMATICA + VSG
HEMATOLOGIA;1513;340007;CONTAJE DE RETICULOCITOS AUTOMATIZADO
INMUNOLOGIA;6013;;HERPES VIRUS TIPO VIII: ANTICUERPOS IGG
INMUNOLOGIA;6015;;HERPES VIRUS VII ANTICUERPOS IGG E IGM
INMUNOLOGIA;885;;HERPES ZOSTER IGG
INMUNOLOGIA;886;;HERPES ZOSTER IGM
INMUNOLOGIA;2473;;HIDATIDOSIS, EQUINOCOCCUS
INMUNOLOGIA;6047;;HIPOFISIS  ANTICUERPOS
INMUNOLOGIA;6057;;HISTONAS: ANTICUERPOS IGG
INMUNOLOGIA;777;;HISTOPLASMA CAPSULATUM IDR
INMUNOLOGIA;6064;;HIV PRUEBA CONFIRMATORIA, WESTERN BLOT
INMUNOLOGIA;6089;;HMGCOR ANTICUERPOS  (3-HIDROXI-3-METIL-GLUTARIL-COA REDUCTASA )
INMUNOLOGIA;743;;HORMONA ANTIDIURETICA (A.D.H)
INMUNOLOGIA;1654;;IGA POR NEFELOMETRIA
INMUNOLOGIA;791;;IGA. LCR
INMUNOLOGIA;6116;;IGFBP2: INSULINA COMO PROTEINA FIJADORA DE FACTOR DE CRECIMIENTO 2
INMUNOLOGIA;718;;IGFBP-3
INMUNOLOGIA;790;;IGG   LCR
INMUNOLOGIA;1653;;IGG POR NEFELOMETRIA
INMUNOLOGIA;2404;;IGG SUBCLASE 1
INMUNOLOGIA;2405;;IGG SUBCLASE 2
INMUNOLOGIA;2406;;IGG SUBCLASE 3
INMUNOLOGIA;2407;;IGG SUBCLASE 4
INMUNOLOGIA;1655;;IGM POR NEFELOMETRIA
INMUNOLOGIA;792;;IGM. LCR
INMUNOLOGIA;6119;;IMNUNOGLOBULINA G EN LCR
INMUNOLOGIA;892;;INFLUENZA A Y B (I.F.I)
INMUNOLOGIA;6126;;INFLUENZA VIRUS A Y B: ANTICUERPOS IGM
INMUNOLOGIA;465;;INFLUENZA VIRUS A-H1N1
INMUNOLOGIA;6129;;INFLUENZA VIRUS AH1N1:  DETECCION  ANTIGENO 
INMUNOLOGIA;6147;;INMUNOGLOBULINA A. IGA
INMUNOLOGIA;6150;;INMUNOGLOBULINA A. IGA,  EN L.C.R.
INMUNOLOGIA;6151;;INMUNOGLOBULINA D
INMUNOLOGIA;6153;;INMUNOGLOBULINA G 
INMUNOLOGIA;6154;;INMUNOGLOBULINA G (IGG) EN LCR
INMUNOLOGIA;1657;;INMUNOGLOBULINA G SUBCLASES
INMUNOLOGIA;6155;;INMUNOGLOBULINA G SUBCLASES: IGG1-IGG2-IGG3-IGG4 
INMUNOLOGIA;764;;INMUNOGLOBULINA IG E
INMUNOLOGIA;6156;;INMUNOGLOBULINA M (IGM)
INMUNOLOGIA;6157;;INMUNOGLOBULINA M (IGM) EN LCR
INMUNOLOGIA;6159;;INMUNOGLOBULINAS IGA, IGG, IGM, EN LCR
INMUNOLOGIA;769;;INSULINA  POST ESTIMULO  180
INMUNOLOGIA;768;;INSULINA P.M
INMUNOLOGIA;6169;;INTERFERON BETA ANTICUERPOS IGG 
INMUNOLOGIA;6170;;INTERFERON GAMMA (QUANTIFERON TB), PLASMA
HEMATOLOGIA;2354;340007;I. RETICULOCITARIO
INMUNOLOGIA;6171;;INTERLEUQUINA 1 BETA (IL1 BETA), PLASMA
INMUNOLOGIA;6172;;INTERLEUQUINA 10 (IL10)
INMUNOLOGIA;6173;;INTERLEUQUINA 2 (IL2)
INMUNOLOGIA;6174;;INTERLEUQUINA 28B - GENOTIPO  ( IL28B )
INMUNOLOGIA;6175;;INTERLEUQUINA 4 (IL4)
INMUNOLOGIA;6176;;INTERLEUQUINA 5 (IL5)
INMUNOLOGIA;6178;;INTERLEUQUINA 8 (IL8)
INMUNOLOGIA;779;;ISLOTE PANCREATICOS ANTIC. (I.C.A)
INMUNOLOGIA;6180;;ISLOTES PANCREATICOS: ANTICUERPOS (I.C.A.)
INMUNOLOGIA;6181;;ISOHEMAGLUTININAS
INMUNOLOGIA;6191;;KAPPA: CADENAS LIVIANAS EN SUERO
INMUNOLOGIA;6192;;KAPPA: CADENAS LIVIANAS LIBRES EN SUERO
INMUNOLOGIA;6193;;KLEBSIELLA PNEUMONIAE IGG ANTICUERPOS
INMUNOLOGIA;6194;;KRAS MUTACION (  EXONES 2, 3 Y 5 )
INMUNOLOGIA;6195;;L.C.R. : EPSTEIN BARR, ANTIGENO NUCLEAR, ANTICUERPOS IGM (EBNA-M)
INMUNOLOGIA;6196;;L.C.R.: CRIPTOCOCO, DETECIÓN DE ANTÍGENO 
INMUNOLOGIA;6198;;LACTATO PIRUVATO RELACION
INMUNOLOGIA;6201;;LACTOGENO PLACENTARIO
INMUNOLOGIA;6202;;LACTOSA: PRUEBA DE TOLERANCIA (7 MUESTRAS)
INMUNOLOGIA;6204;;LAMBDA  EN SUERO (CADENAS LIVIANAS)
INMUNOLOGIA;6205;;LAMBDA EN SUERO (CADENAS LIVIANAS LIBRES) 
INMUNOLOGIA;6207;;LEGIONELLA PNEUMOPHILA ANTICUERPO IGG
INMUNOLOGIA;6208;;LEGIONELLA PNEUMOPHILA ANTICUERPO IGM
INMUNOLOGIA;6212;;LEISHMANIA: ANTICUERPOS IGG (IFI)
INMUNOLOGIA;6216;;LEUCEMIA MIELOIDE CRÓNICA, LMC (T315I -BCR/ABL) SCREENING
INMUNOLOGIA;6217;;LEUCINA AMINOPEPTIDASA
INMUNOLOGIA;680;;LH
INMUNOLOGIA;6245;;LISTERIA MONOCYTOGENES ANTICUERPOS EN SUERO  
INMUNOLOGIA;751;;LISTERIA MONOCYTOGENES.ANTIC EN LCR
INMUNOLOGIA;6297;;MIELOPEROXIDASA ANTICUERPOS (ANTI-MPO)
INMUNOLOGIA;799;;MUCOVISIDOSIS SOLO EN RN MAXIMO HASTA 2 MESES DE VIDA
INMUNOLOGIA;6328;;MYCOBACTERIUM TUBERCULOSIS  ANTICUERPOS IGA
INMUNOLOGIA;6336;;MYCOPLASMA PNEUMONIAE: ANTICUERPOS IGG
INMUNOLOGIA;6337;;MYCOPLASMA PNEUMONIAE: ANTICUERPOS IGM
INMUNOLOGIA;6349;;NEUROMIELITIS OPTICA ANTICUERPOS IGG EN LCR (NMO) - AQUOPORINA 4
INMUNOLOGIA;6350;;NEUROMIELITIS OPTICA ANTICUERPOS IGG EN SUERO (NMO) - AQUOPORINA 4
INMUNOLOGIA;6370;;NORMETANEFRINAS EN PLASMA
HEMOSTASIA;636;340011;TIEMPO DE PROTROMBINA
INMUNOLOGIA;6375;;NUCLEOSOMA: IGG (AC. ANTI-CROMATINA IGG)
INMUNOLOGIA;6396;;OVARIO: ANTICUERPOS IGG
INMUNOLOGIA;6403;;PANCREAS: CELULAS EXOCRINAS PANCREATICAS ANTICUERPOS
INMUNOLOGIA;8225;;PANEL DE ANTIGENO COV 2, INFUENZA A - B, RSV Y ADENOVIRUS
INMUNOLOGIA;6424;;PAPERAS: ANTICUERPOS IG G
INMUNOLOGIA;6425;;PAPERAS: ANTICUERPOS IG M
INMUNOLOGIA;6428;;PAPILOMAVIRUS: ANTICUERPOS IGG
INMUNOLOGIA;776;;PARACOCCIDIODIMICOSIS BRASILIENSIS IDR
INMUNOLOGIA;6429;;PARAINFLUENZA  VIRUS I-II-III: DETECCIÓN ANTÍGENO, IFD
INMUNOLOGIA;6431;;PARAINFLUENZA (TIPOS 1-2-3): ANTICUERPOS IGG
INMUNOLOGIA;6441;;PARVOVIRUS B19: ANTICUERPOS IGG
INMUNOLOGIA;6442;;PARVOVIRUS B19: ANTICUERPOS IGM
INMUNOLOGIA;807;;PIRILINKS-D
INMUNOLOGIA;6454;;PL-12 AUTOANTICUERPOS
INMUNOLOGIA;6455;;PL-7 AUTOANTICUERPOS
INMUNOLOGIA;6456;;PLAQUETAS ANTICUERPOS: IGA, IGG, IGM ( CITOMETRÍA DE FLUJO )
INMUNOLOGIA;6457;;PLAQUETAS ANTICUERPOS: IGG E IGM 
INMUNOLOGIA;785;;PLASMA RICO EN PLAQUETAS
INMUNOLOGIA;6470;;POLIOVIRUS ANTICUERPOS ( IGG )
INMUNOLOGIA;2345;;PPD (INMOTEST)
INMUNOLOGIA;6501;;PROCAINAMIDA Y NAPA
INMUNOLOGIA;1679;;PROCALCITONINA CUANTITATIVA
HEMOSTASIA;640;340012;TTP TIEMPO PARCIAL DE TROMBOPLASTINA
INMUNOLOGIA;6510;;PROPERDINA
INMUNOLOGIA;6515;;PROTEÍNA 70 DE SHOCK TÉRMICO (HSP-70) (ANTICUERPOS COCLEARES), AUTOANTICUERPOS
INMUNOLOGIA;2384;;PRUEBA ANTICUERPO IGG  S RBD COVID
INMUNOLOGIA;1794;;PRUEBA ANTICUERPOS CUANTITATIVA POR QUIMIOLUMINISCENCIA COVID
INMUNOLOGIA;2383;;PRUEBA ANTIGENO COVID
INMUNOLOGIA;621;;PRUEBA DE COOMBS DIRECTO
INMUNOLOGIA;1490;;PYLORI IGG-A-M
INMUNOLOGIA;6548;;QUERATINA ANTICUERPOS
INMUNOLOGIA;1412;;RA TEST NEFELOMETRIA
INMUNOLOGIA;6825;;RASTREO DE ANTICUERPOS IRREGULARES
INMUNOLOGIA;6826;;RECEPTOR SOLUBLE DE TRANSFERRINA
INMUNOLOGIA;2348;;RECEPTORES DE TSH-(TSI), ANTIC
INMUNOLOGIA;6827;;RECEPTORES DE TSH: AUTOANTICUERPOS
INMUNOLOGIA;6837;;RESISTENCIA A LA  PROTEINA C ACTIVADA
INMUNOLOGIA;6838;;RETICULINA ANTICUERPOS IGG
INMUNOLOGIA;6845;;RICKETTSIA CONORII: ANTICUERPO IG G 
INMUNOLOGIA;6846;;RICKETTSIA CONORII: ANTICUERPO IG G E IG M
INMUNOLOGIA;6847;;RICKETTSIA CONORII: ANTICUERPO IG M 
INMUNOLOGIA;6848;;RICKETTSIA RICKETTSSI, ANTICUERPOS IGG
INMUNOLOGIA;6849;;RICKETTSIA RICKETTSSI, ANTICUERPOS IGM
INMUNOLOGIA;6851;;RICKETTSIA THYFI ANTICUERPOS IGG
INMUNOLOGIA;6852;;RICKETTSIA THYFI ANTICUERPOS IGM
INMUNOLOGIA;6854;;RNA-POLIMERASA-III  ANTICUERPOS  
INMUNOLOGIA;576;;ROTAVIRUS FECAL
HEMOSTASIA;635;340018;TIEMPO DE COAGULACION
HEMOSTASIA;634;340019;TIEMPO DE SANGRIA
INMUNOLOGIA;6858;;RUBEOLA: ANTICUERPOS IGG (TEST DE AVIDEZ )
INMUNOLOGIA;1029;;SACCHAROMYCES CEREVISAE. ANTIC IGG
INMUNOLOGIA;6862;;SALMONELLA TYPHI Y PARATYPHI   (ANTICUERPOS- HEMAGLUTINACIÓN)
INMUNOLOGIA;6863;;SCHISTOSOMA ANTICUERPOS 
INMUNOLOGIA;6993;;SRP (SIGNAL RECOGNITION PARTICLE) ANTICUERPOS
INMUNOLOGIA;6997;;STREPTOCOCCUS PNEUMONIAE: ANTICUERPO IGG (14 SEROTIPOS)
INMUNOLOGIA;6998;;STREPTOCOCCUS PNEUMONIAE: ANTICUERPO IGG (23 SEROTIPOS)
HEMATOLOGIA;626;340026;HEMATOCRITO 
INMUNOLOGIA;735;;T3 TOTAL
PERFIL;593;340077;BIOMETRIA HEMATICA
INMUNOLOGIA;737;;T4 TOTAL
INMUNOLOGIA;7024;;TETANO TOXOIDE ANTICUERPOS IGG
INMUNOLOGIA;2350;;TETOSTERONA POST-
INMUNOLOGIA;982;;TIROTROPINA RECEPTORES AUTOANTICUERPOS
INMUNOLOGIA;7035;;TOXOCARA CANNIS EN L.C.R.: ANTICUERPOS IGG
INMUNOLOGIA;7036;;TOXOCARA CANNIS EN SUERO: ANTICUERPOS IG G
PERFIL;1648;340080;HEMOGLOBINA GLICOSILADA
QUIMICA;1562;340128;HIERRO
INMUNOLOGIA;7041;;TOXOPLASMA: ANTICUERPOS IG A
INMUNOLOGIA;7042;;TOXOPLASMA: ANTICUERPOS IGA LCR
INMUNOLOGIA;7045;;TOXOPLASMA: PRUEBA DE AVIDEZ
INMUNOLOGIA;7046;;TPA ANTIGENO TISULAR POLIPEPTIDICO (TPA)
INMUNOLOGIA;7048;;TRANSFERRINA DEFICIENTE EN CARBOHIDRATOS  (CDT) (DEPENDENCIA ALCHOLICA)
INMUNOLOGIA;7049;;TRANSFERRINA DEFICIENTE EN CARBOHIDRATOS - DEFECTOS CONGÉNITOS DE GLICOSILACIÓN (CDG) 
INMUNOLOGIA;7050;;TRANSGLUTAMINASA AC. IGG
INMUNOLOGIA;7051;;TRANSGLUTAMINASA: ANTICUERPOS IGA
INMUNOLOGIA;7060;;TREPONEMA PALLIDUM: ANTICUERPOS   (PRUEBA RAPIDA)
INMUNOLOGIA;7061;;TREPONEMA PALLIDUM: ANTICUERPOS IGG (EIA)
INMUNOLOGIA;7062;;TRICHINELLA ANTICUERPOS 
INMUNOLOGIA;7064;;TRIPANOSOMA CRUZI (CHAGAS):  ANTICUERPOS  IGM
INMUNOLOGIA;7066;;TRIPLE MARCADOR (B-HCG, ALFA FETO , ESTRIOL LIBTRE) 2DO TRIMESTRE (CON INTERPRETACION)
INMUNOLOGIA;1072;;TROPONINA I ALTA SENSIBILIDAD
INMUNOLOGIA;1076;;TROPONINA T ALTA SENSIBILIDAD
INMUNOLOGIA;7082;;UREAPLASMA UREALYTICUM ANTICUERPOS IGG
INMUNOLOGIA;7083;;UREAPLASMA UREALYTICUM ANTICUERPOS IGM
INMUNOLOGIA;7089;;VARICELA-HERPES ZOSTER VIRUS: AC.IGG
INMUNOLOGIA;7090;;VARICELA-HERPES ZOSTER VIRUS: AC.IGM 
MICROBIOLOGIA;1214;350014;CULTIVO DE SECRECION
INMUNOLOGIA;447;;VIH 1 CARGA DE RNA VIRAL
INMUNOLOGIA;7093;;VIH,  PRUEBA DE TROPISMO
INMUNOLOGIA;7094;;VIRUS FIEBRE AMARILLA ANTICUERPOS IGG
INMUNOLOGIA;7095;;VIRUS FIEBRE AMARILLA ANTICUERPOS IGM 
INMUNOLOGIA;7096;;VIRUS PARAINFLUENZA (TIPOS 1-2-3) ANTICUERPOS IGM
INMUNOLOGIA;7099;;VIRUS SINCITIAL RESPIRATORIO, ANTICUERPOS IGM
INMUNOLOGIA;7101;;VIRUS SINCITIAL RESPIRATORIO: ANTICUERPOS IGG
INMUNOLOGIA;7115;;YO ANTICUERPO ( CELULAS DE PURKINJE)
INMUNOLOGIA INFECCIOSA I;7695;;AB ZIKA IGG
INMUNOLOGIA INFECCIOSA I;7694;;AB ZIKA IGM
INMUNOLOGIA INFECCIOSA I;879;;AC. CHAGAS
INMUNOLOGIA INFECCIOSA I;883;;ANTI. VARICELA ZOSTER IGM
INMUNOLOGIA INFECCIOSA I;818;;ANTI-BORRELIA IGM (ENF. LYME)
INMUNOLOGIA INFECCIOSA I;877;;ANTIC.TUBERCULOSIS IGG. IGM. IGA
INMUNOLOGIA INFECCIOSA I;853;;ANTIG. DENGUE EARLY IGM
INMUNOLOGIA INFECCIOSA I;831;;ANTI-VARICELA/ZOSTER IGG
INMUNOLOGIA INFECCIOSA I;845;;BORRELIA  IGG (ENF. LYME)
INMUNOLOGIA INFECCIOSA I;901;;BORRELIA BURGDORFERI.ANTICUERPOS IGG.IGM
INMUNOLOGIA INFECCIOSA I;851;;CHIKUNGUNYA ANTIC. IGG
INMUNOLOGIA INFECCIOSA I;848;;CHIKUNGUNYA ANTIC.IGM
INMUNOLOGIA INFECCIOSA I;894;;CHLAMYDIA PNEUMONIAE ANTIC.  IGG
INMUNOLOGIA INFECCIOSA I;893;;CHLAMYDIA PNEUMONIAE. ANTICUERPOS IGA
INMUNOLOGIA INFECCIOSA I;880;;CISTICERCO ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA I;1382;;DETECCION Y CUANTIFICACION DE CITOMAGALOVIRUS
INMUNOLOGIA INFECCIOSA I;1383;;DETECCION Y CUANTIFICACION DE EPSTEIN BAR VIRUS
INMUNOLOGIA INFECCIOSA I;907;;ENTEROVIRUS CULTIVO (LCR)
INMUNOLOGIA INFECCIOSA I;900;;EPSTEIN BARR VIRUS  ANTICUERPOS IGM EN LCR
INMUNOLOGIA INFECCIOSA I;869;;HEPATITIS A ANTICUERPOS IGM
INMUNOLOGIA INFECCIOSA I;2449;;HEPATITIS B  CARGA VIRAL
INMUNOLOGIA INFECCIOSA I;2450;;HEPATITIS B  DETECTOR
INMUNOLOGIA INFECCIOSA I;862;;HEPATITIS B (HBE) ANTIGENO E
INMUNOLOGIA INFECCIOSA I;2434;;HEPATITIS B CORE (ANTI-HBC IGG) ANTICUERPOS
INMUNOLOGIA INFECCIOSA I;860;;HEPATITIS B CORE (ANTI-HBC IGM) ANTICUERPOS
INMUNOLOGIA INFECCIOSA I;867;;HEPATITIS B CORE (ANTI-HBC) ANTICUERPOS
INMUNOLOGIA INFECCIOSA I;870;;HEPATITIS C ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA I;2452;;HEPATITIS C CARGA DETECTOR
INMUNOLOGIA INFECCIOSA I;2453;;HEPATITIS C CARGA GENOTIPIFICACION
INMUNOLOGIA INFECCIOSA I;2451;;HEPATITIS C CARGA VIRAL
INMUNOLOGIA INFECCIOSA I;2440;;HEPATITIS C, ANTIC HCV
INMUNOLOGIA INFECCIOSA I;2441;;HEPATITIS C, ANTIC W.BLOTT
INMUNOLOGIA INFECCIOSA I;2435;;HEPATITIS D (HDV.AG.)
INMUNOLOGIA INFECCIOSA I;873;;HEPATITIS DELTA ANTICUERPOS IGM
INMUNOLOGIA INFECCIOSA I;874;;HEPATITIS DELTA. ANTICUERPOS TOTALES
INMUNOLOGIA INFECCIOSA I;899;;HEPATITIS E . ANTICUERPOS IGM
INMUNOLOGIA INFECCIOSA I;876;;HEPATITIS E. AG
INMUNOLOGIA INFECCIOSA I;875;;HEPATITIS E. ANTICUEPOS IGG
INMUNOLOGIA INFECCIOSA I;2436;;HIDATIDOSIS, EQUINOCOCCUS 
INMUNOLOGIA INFECCIOSA I;888;;HISTOPLASMA. ANTICUERPOS (FC)
MICROBIOLOGIA;1471;350016;KOH
INMUNOLOGIA INFECCIOSA I;2454;;HPV GENOTIPIFICACION
INMUNOLOGIA INFECCIOSA I;817;;HUDLESSON
INMUNOLOGIA INFECCIOSA I;2456;;INFLUENZA A- B  Y H1N1 POR PCR
INMUNOLOGIA INFECCIOSA I;824;;LEPTOSPIRA ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA I;889;;LEPTOSPIRA ANTICUERPOS IGM
INMUNOLOGIA INFECCIOSA I;2455;;M. TUBERCULOSIS PCR EN LCR U OTRAS MUESTRAS BIOLOGICAS
INMUNOLOGIA INFECCIOSA I;1514;;PANEL DEN/NS1/CHIK/ZIK
INMUNOLOGIA INFECCIOSA I;829;;PAROTIDITIS IGG
INMUNOLOGIA INFECCIOSA I;828;;PAROTIDITIS IGM
INMUNOLOGIA INFECCIOSA I;1796;;PRUEBA RAPIDA COVID
INMUNOLOGIA INFECCIOSA I;2437;;RICKETTSIA ANTIC. IGG
INMUNOLOGIA INFECCIOSA I;895;;SARAMPION (IGG)
INMUNOLOGIA INFECCIOSA I;823;;SARAMPION (IGM)
INMUNOLOGIA INFECCIOSA I;830;;SERAMEBA
INMUNOLOGIA INFECCIOSA I;2438;;SIFILIS AC. TOTALES(IGG+IGM, ANTI TREPONEMA)
INMUNOLOGIA INFECCIOSA I;2439;;SIFILIS IGM, ANTI TREPONEMA
INMUNOLOGIA INFECCIOSA I;814;;TOXOPLASMA AVIDEZ ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA I;2457;;TOXOPLASMOSIS - PCR
INMUNOLOGIA INFECCIOSA I;819;;TREPONEMA PALLIDUM(FTA)-IFI
INMUNOLOGIA INFECCIOSA I;2442;;TRICHININELLA SPIRALIS, ANTIC.
INMUNOLOGIA INFECCIOSA I;897;;TRIQUINOSIS
INMUNOLOGIA INFECCIOSA I;2443;;TUBERCULOSIS INTERFERON GAMMA (QUANTIFERON)
INMUNOLOGIA INFECCIOSA I;861;;VARICELA ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA I;832;;VARICELA ANTICUERPOS IGM
INMUNOLOGIA INFECCIOSA I;891;;VARICELA ZOSTER VIRUS DNA DETECTOR
INMUNOLOGIA INFECCIOSA I;887;;WESTERN BLOT (HIV 1-2)
INMUNOLOGIA INFECCIOSA II;937;;21.HIDROXILASA ANTICUERPOS
INMUNOLOGIA INFECCIOSA II;1047;;ACIDO 5 AMINOLEVULINICO(ALA)
INMUNOLOGIA INFECCIOSA II;960;;ACIDO METILMALONICO
INMUNOLOGIA INFECCIOSA II;947;;ACIDOS ORGANICOS EN SANGRE
INMUNOLOGIA INFECCIOSA II;909;;ADENOVIRUS RESPIRATORIO
INMUNOLOGIA INFECCIOSA II;969;;ADENOVIRUS. ANTICUERPOS
INMUNOLOGIA INFECCIOSA II;957;;ADENOVIRUS. ANTIGENO
INMUNOLOGIA INFECCIOSA II;1056;;ALFA 1 GLICOPROTEINA ACIDA
INMUNOLOGIA INFECCIOSA II;951;;ALFA D-GALACTOSIDASA A(ENF. DE FABRY)
INMUNOLOGIA INFECCIOSA II;941;;ANTI-ECHINOCOCCUS GRANULOSUS
INMUNOLOGIA INFECCIOSA II;1066;;ANTI-GAD
INMUNOLOGIA INFECCIOSA II;932;;ANTIMONIO
INMUNOLOGIA INFECCIOSA II;1020;;ARILSULFATASA A
INMUNOLOGIA INFECCIOSA II;915;;BARTONELLA  HENSELAE , ANTICUERPO IGG
INMUNOLOGIA INFECCIOSA II;914;;BARTONELLA HENSELAE. ANTICUERPO IGM
INMUNOLOGIA INFECCIOSA II;966;;BORRELIA  ANTIC IGG E IGM EN LCR
INMUNOLOGIA INFECCIOSA II;910;;BRUCELLA ABORTUS. ANTICUERPOS IGG E IGM
INMUNOLOGIA INFECCIOSA II;1054;;CHLAMYDIA TRACHOMATIS .ANTIGENO (DIRECTA)
INMUNOLOGIA INFECCIOSA II;2432;;CHLAMYDIA TRACHOMATIS AG. (SOLO SECRECION URETRAL O VAGINAL)
INMUNOLOGIA INFECCIOSA II;928;;CISTICERCO.. ANTICUERPOS IGG (WB)
INMUNOLOGIA INFECCIOSA II;1064;;CITOGENETICA-CARIOTIPO-ESTUDIO CROMOSOMICO
INMUNOLOGIA INFECCIOSA II;1065;;CITOGENETICA-CARIOTIPO-ESTUDIO CROMOSOMICO-1
INMUNOLOGIA INFECCIOSA II;908;;CITOMEGALOVIRUS AVIDEZ,ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA II;1034;;CITOMEGALOVIRUS. ANTICUERPOS IGG EN LCR
INMUNOLOGIA INFECCIOSA II;1035;;CITOMEGALOVIRUS.ANTICUERPOS IGM EN LCR
INMUNOLOGIA INFECCIOSA II;975;;CITOMETRIA DE FLUJO EN LIQUIDOS CORPORALES
INMUNOLOGIA INFECCIOSA II;971;;COAGLUTINACIÓN
INMUNOLOGIA INFECCIOSA II;1068;;CRIOPRECIPITADOS
INMUNOLOGIA INFECCIOSA II;1069;;CRIOPRECIPITADOS 2
INMUNOLOGIA INFECCIOSA II;1067;;CRIPTOCOCOS ANTICUERPOS EN SUERO
INMUNOLOGIA INFECCIOSA II;1050;;C-TELEPEPTIDO
INMUNOLOGIA INFECCIOSA II;1032;;EBV  AG CAPSIDE (VCA)  ANTIC. IGG
INMUNOLOGIA INFECCIOSA II;1030;;EBV . ANTIGENO DE CAPSIDE (VCA). IGG
INMUNOLOGIA INFECCIOSA II;1033;;EBV AG  CAPSIDE (VCA) ANTIC. IGM
INMUNOLOGIA INFECCIOSA II;1031;;EBV ANTIGENO DE CAPSIDE (VCA). IGM
INMUNOLOGIA INFECCIOSA II;911;;ECHINOCOCCUS GRANULOSUS ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA II;979;;ENZIMA CONVERTIDORA DE ANGIOTENSINA
INMUNOLOGIA INFECCIOSA II;933;;ESTRONGILOIDES. ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA II;955;;EVEROLIMUS. NIVELES SANGUINEO
INMUNOLOGIA INFECCIOSA II;978;;FACTOR INTRINSECO. ANTICUERPOS BLOQUEADORES
INMUNOLOGIA INFECCIOSA II;936;;HANTAVIRUS. ANTICUERPOS IGG E IGM
INMUNOLOGIA INFECCIOSA II;1044;;HTLV I/II ANTICUERPOS
INMUNOLOGIA INFECCIOSA II;913;;HTLVI - II ANTICUERPOS EN LCR
INMUNOLOGIA INFECCIOSA II;1052;;INMUNODIFUSION
INMUNOLOGIA INFECCIOSA II;938;;LEISHMANIA ANTICUERPOS IGG
INMUNOLOGIA INFECCIOSA II;981;;MICROSPORIDIUM
INMUNOLOGIA INFECCIOSA II;942;;MUSK ANTICUERPOS
INMUNOLOGIA INFECCIOSA II;912;;NEISSERIA GOMORRHOEAE ANTICUERPOS
INMUNOLOGIA INFECCIOSA II;963;;NEURONAL NUCLEAR RI. LCR
INMUNOLOGIA INFECCIOSA II;1039;;REAGINA PLASMATICA RAPIDA (RPR)
INMUNOLOGIA INFECCIOSA II;931;;RENINA TOTAL. CONCENTRACION
INMUNOLOGIA INFECCIOSA II;1028;;SACCHAROMYCES CEREVISAE. ANTIC. IGA
INMUNOLOGIA INFECCIOSA II;930;;TELOPEPTIDO N
INMUNOLOGIA INFECCIOSA II;939;;TOPIRAMATO. NIVELES SERICOS
INMUNOLOGIA INFECCIOSA II;973;;TOXACARA. ANTICUERPO
INMUNOLOGIA INFECCIOSA II;927;;TOXOCARA, ANTIC. LGG
INMUNOLOGIA INFECCIOSA II;1036;;TOXOPLASMA. ANTICUERPOS IGG EN LCR
INMUNOLOGIA INFECCIOSA II;1037;;TOXOPLASMA. ANTICUERPOS IGM EN LCR
INMUNOLOGIA INFECCIOSA II;929;;VIH1. GENOTIPO R PLUS (INHIBIDOR DE TRANSCRIPTASA Y PROTEASA
INMUNOLOGIA INFECCIOSA II;956;;VIRUS SINCITIAL RESPIRATORIO. ANTIGENO
MARCADORES CARDIACOS;1101;;ACIDO FOLICO
MICROBIOLOGIA;1376;350023;FRESCO
MARCADORES CARDIACOS;5316;;BETA 2 MICROGLOBULINA EN SUERO
MICROBIOLOGIA;1305;350024;GRAM (DIRECTO)
QUIMICA;1538;360009;GLUCOSA
QUIMICA;2085;360010;GLUCOSA BASAL Y 2 H POSTPRANDIAL
MARCADORES CARDIACOS;5371;;CA 27-29 (MARCADOR ACTIV. CA DE MAMA) 
QUIMICA;1565;360015;NITROGENO UREICO (BUN)
MARCADORES CARDIACOS;5378;;CALCITONINA
QUIMICA;1555;360016;CREATININA
MARCADORES CARDIACOS;1080;;CYFRA 21.1 - PULMON
MARCADORES CARDIACOS;1109;;FENILALANINA
MARCADORES CARDIACOS;1108;;LACTATO / LCR
MARCADORES CARDIACOS;6279;;METANEFRINAS LIBRES EN PLASMA
