id;.id;default_code;name;categ_id/name;categ_id/display_name;standard_price;price;list_price;lst_price;default_code
__export__.product_template_123136_a40ebcd5;123136;130654001M;MAGLUMI β2-Microglobulin (CLIA) 2G/50 tests;REACTIVO;All / INMUNOLOGIA / REACTIVO;0;0;1;1;130654001M
__export__.product_template_119709_fb318272;119709;3380548001;MAGNET CATCH TL-105S-P-F;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;6;0;0.01;0.01;3380548001
__export__.product_template_118951_fb6058d8;118951;5440777001;MAGNET PLATE;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;5440777001
__export__.product_template_119574_417f2fe4;119574;4982614001;MAGNETIC READER REFLOTRON;POC Chemistry Systems Support;All / REPUESTOS / POC Chemistry Systems Support;0;0;0.01;0.01;4982614001
__export__.product_template_33589;116106;W-9746606;MAGNETIC STIR BARS. ACL 6/PK;Todos;All;0.01;0;0;0;W-9746606
__export__.product_template_121911_e071ad23;121911;MBO0498;MAINBOARD ASUS PRIME H570M-PLUS CSM INTEL CORE - LGA 1200 - 12TH - DDR4 - MATX - HDMI 2.0/DP 1.4 (90MB16W0-M0AAYC);COMPUTACION;All / EQUIPOS / COMPUTACION;179.99;0;1;1;MBO0498
__export__.product_template_120856_3496b944;120856;3546071001;MAINTENANCE CONTRACT OMEGA 2000 (H);Extended Information Systems;All / REPUESTOS / Extended Information Systems;0;0;0.01;0.01;3546071001
__export__.product_template_120855_5eabab9b;120855;3546063001;MAINTENANCE CONTRACT OMEGA 2000 (S);Extended Information Systems;All / REPUESTOS / Extended Information Systems;0;0;0.01;0.01;3546063001
__export__.product_template_122038_af7463b9;122038;9155902001;MAINTENANCE KIT (FILTER) FOR DK50 10S/M;PREANALITICA;All / INSUMOS / PREANALITICA;0.001;0;1;1;9155902001
__export__.product_template_119360_00d7e33f;119360;4961153001;MAINTENANCE KIT 2 YEAR SN 1-13;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;4961153001
__export__.product_template_120020_d16d9562;120020;7783205001;MAINTENANCE KIT 5 C502;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;910;0;0.01;0.01;7783205001
__export__.product_template_119396_a008a46c;119396;6216412001;MAINTENANCE KIT 6 MONTH;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;378;0;0.01;0.01;6216412001
__export__.product_template_119365_aac74bcf;119365;6216447001;MAINTENANCE KIT 6 MONTH;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;481.5;0;0.01;0.01;6216447001
__export__.product_template_122037_865697d8;122037;4535936001;MAINTENANCE KIT DEC LIFTINGGRIPPER;PREANALITICA;All / INSUMOS / PREANALITICA;0.0055;0;1;1;4535936001
__export__.product_template_119336_1dd969f9;119336;4535936001;MAINTENANCE KIT DEC. LIFTINGGRIPPER;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;78;0;0.01;0.01;4535936001
__export__.product_template_119395_2630f480;119395;6216455001;MAINTENANCE KIT EACH YEAR;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;383.25;0;0.01;0.01;6216455001
__export__.product_template_119364_fbb287e0;119364;6216439001;MAINTENANCE KIT EACH YEAR;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;1042.5;0;0.01;0.01;6216439001
__export__.product_template_119712_546080d8;119712;4425120001;MAINTENANCE SERVICE CLIN CHEMI;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;4425120001
__export__.product_template_120129_cba9b88f;120129;4425111001;MAINTENANCE SERVICE INMUNOLOGY;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;4425111001
__export__.product_template_120541_7f0d56aa;120541;4425090001;MAINTENANCE SERVICE LAB. URINALYSIS;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;4425090001
__export__.product_template_119474_f0997a57;119474;4425081001;MAINTENANCE SERVICE POINT OF CARE;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;0;0;0.01;0.01;4425081001
__export__.product_template_121946_f62459d4;121946;MANDSERVTEC;MANDILES EN GABARDINA BORDADAS;Todos;All;24.5;0;1;1;MANDSERVTEC
__export__.product_template_118964_4d20c72c;118964;4481836001;MANIFOLD QI AVAC 24+;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;4481836001
__export__.product_template_120663_65f8ab37;120663;7166346001;MANIFOLD U601;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;16.5;0;0.01;0.01;7166346001
__export__.product_template_120664_01b4de6d;120664;7316321001;MANIFOLD U701;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;34.5;0;0.01;0.01;7316321001
__export__.product_template_33819;116108;C6231 ;MANITOL SALT AGAR 500 GR HARDY;REACTIVO;All / MICROBIOLOGIA / REACTIVO;4748;0;1;1;C6231 
__export__.product_template_33659;116109;EM17341;MANOMETRO C-FLUJOMETRO-1X15LPM TANQUE OXIGENO PEQUEÑO;ANALITICA;All / INSUMOS / ANALITICA;151.05;0;201.4;201.4;EM17341
__export__.product_template_118931_49c6dcf6;118931;4549538190;MANUAL INSTRUMENT CTM48 EXPT;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;4549538190
__export__.product_template_120875_c7089ad7;120875;7797877001;MANUAL TRAY REMOVAL KIT, VENTANA HE 600;H&E Instruments;All / REPUESTOS / H&E Instruments;0;0;0.01;0.01;7797877001
__export__.product_template_121298_0c03e27f;121298;MAQNUM001;MAQUINA DE NUMERACION AUTOMATICA;Todos;All;0;0;1;1;MAQNUM001
__export__.product_template_121208_46200435;121208;INS125;MARCADOR INDELEBLE DE VIDRIO;ANALITICA;All / INSUMOS / ANALITICA;0.65;0;1;1;INS125
__export__.product_template_33935;116117;RQ-MASC-01;MASC. FACIAL TELA NO TEJODA NO EST. DESC CAJA X 50UND ;PREANALITICA;All / INSUMOS / PREANALITICA;0.09;0;0;0;RQ-MASC-01
__export__.product_template_33600;116110;4278-5 ;MASCARA 7502 (M) MEDIA CARA 3M;PREANALITICA;All / INSUMOS / PREANALITICA;29;0;1;1;4278-5 
__export__.product_template_33025;116111;01MPMDHERCON002;MASCARILLA DESCARTABLE CON ELASTICO X 50 UNDS;PREANALITICA;All / INSUMOS / PREANALITICA;1.6;0;0.0888;0.0888;01MPMDHERCON002
__export__.product_template_116745_b92d5824;116745;2668;MASCARILLA DESCARTABLE KN95;INSUMOS;All / INSUMOS;0.15;0;0.15;0.15;2668
__export__.product_template_33159;116113;MN95;MASCARILLA N95;PREANALITICA;All / INSUMOS / PREANALITICA;1.3;0;0;0;MN95
__export__.product_template_33691;116114;OXI-019;MASCARILLA NEBULIZACION ADULTO;NO INVASIVO;All / INSUMOS / NO INVASIVO;2.3;0;4.25;4.25;OXI-019
__export__.product_template_33702;116115;OXI-020;MASCARILLA NEBULIZACION PEDIATRICA;NO INVASIVO;All / INSUMOS / NO INVASIVO;0.01;0;1;1;OXI-020
__export__.product_template_33744;116112;MTTM;MASCARILLA TELA CON LOGO TALLAM;PREANALITICA;All / INSUMOS / PREANALITICA;1.3;0;1;1;MTTM
__export__.product_template_33756;116116;MTTL;MASCARILLA TELA LOGO TALLAL;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;MTTL
__export__.product_template_119890_aef0d0fe;119890;12181975001;MASK (P) REACTION BATH (P MOD);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;163.5;0;0.01;0.01;12181975001
__export__.product_template_119891_a0837ea2;119891;12181827001;MASK 2 X 6;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;186.75;0;0.01;0.01;12181827001
__export__.product_template_34003;116118;212167307;MATRACES ERLENMEYER GRADUADO 5000ML;ANALITICA;All / INSUMOS / ANALITICA;0.01;0;1;1;212167307
__export__.product_template_119523_a9b10f72;119523;6611648001;MBX BOARD cobas b 121 <BGE> V2.76 / AVR;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;3147;0;0.01;0.01;6611648001
__export__.product_template_119520_9b8e751f;119520;6611451001;MBX BOARD cobas b 121 V1.76 / AVR;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;3147;0;0.01;0.01;6611451001
__export__.product_template_119505_deca6241;119505;5632765001;MC CARTRIDGE BG ISE MSS;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;322.5;0;0.01;0.01;5632765001
__export__.product_template_119566_a5441866;119566;3023052001;ME CHAMBER LID RN PLUS;POC Chemistry Systems Support;All / REPUESTOS / POC Chemistry Systems Support;171.75;0;0.01;0.01;3023052001
__export__.product_template_120565_f5825563;120565;3285189001;MEASUREMENT MODULE;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;1691.25;0;0.01;0.01;3285189001
__export__.product_template_120769_d5d851aa;120769;3144062001;MEASURING CHAMBER CON. (MCon);BG + E Instruments;All / REPUESTOS / BG + E Instruments;0;0;0.01;0.01;3144062001
__export__.product_template_119550_8192462e;119550;3055442001;MEASURING CHAMBER COVER cobas b 121;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;453;0;0.01;0.01;3055442001
__export__.product_template_119535_8536da20;119535;6780822001;MEASURING CHAMBER cobas b 121 / AVR;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;3307.5;0;0.01;0.01;6780822001
__export__.product_template_121308_bbb9c264;121308;MEDABR001;MEDIDOR DE ABRAZADERA DIGITAL;Todos;All;56.99;0;1;1;MEDABR001
__export__.product_template_33105;116121;DK-E4I61-81;MEDIDOR DE GLUCOSA EN SANGRE TRUERESULT ;Todos;All;0.01;0;0;0;DK-E4I61-81
__export__.product_template_120954_6873ba4b;120954;PHST8921;MEDIDOR DE pH Y SOLIDOS TOTALES TIPO BOLIGRAFO CON BUFFER;MEDICIÓN;All / EQUIPOS / MEDICIÓN;1055.444444;0;1;1;PHST8921
__export__.product_template_122453_d5850777;122453;FSHPS-500-001;MEDIO DE MONTAJE HISTOFLUID 500 ML;ANALITICA;All / INSUMOS / ANALITICA;77.5;0;1;1;FSHPS-500-001
__export__.product_template_122301_87ba4f06;122301;FQSD-500-001;MEDIO DE MONTAJE HISTOFLUIDO 500ML ;ANALITICA;All / INSUMOS / ANALITICA;77.5;0;1;1;FQSD-500-001
__export__.product_template_121397_0edfa280;121397;GGMTS-001;MEDIO DE TRANSPORTE STUART;ANALITICA;All / INSUMOS / ANALITICA;0.45;0;1;1;GGMTS-001
__export__.product_template_122066_51380de3;122066;305/SG;MEDIO DE TRANSPORTE STUART;ANALITICA;All / INSUMOS / ANALITICA;0.45;0;1;1;305/SG
__export__.product_template_33110;116122;061818ST;MEDIO DE TRANSPORTE STUART (IMPROVE);PREANALITICA;All / INSUMOS / PREANALITICA;0.8;0;1;1;061818ST
__export__.product_template_122236_96097f3b;122236;Z601475;MEDIO DE TRANSPORTE STUART EN TUBO X UND.;ANALITICA;All / INSUMOS / ANALITICA;0.5415;0;1;1;Z601475
__export__.product_template_123764_fecb0b97;123764;39900306;MEDIOS DE TRANSPORTE STUART X 100 UNIDADES CITOTEST ;ANALITICA;All / INSUMOS / ANALITICA;38.4;0;1;1;39900306
__export__.product_template_33006;116124;7300387001;MEMBRANE DRIER IDG1-C06-X467;ANALITICA;All / INSUMOS / ANALITICA;0.01;0;284.05;284.05;7300387001
__export__.product_template_119713_e5c846bb;119713;5516765001;MEMBRANE OSMOSIS 900 GPD;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;5516765001
__export__.product_template_121180_f9cc3c50;121180;6850;MEMORIA ADATA 8GB DDR4 2666MHZ PARA PC;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;45;0;1;1;6850
__export__.product_template_120988_840e1971;120988;CB8GS2666;MEMORIA CRUCIAL 8GB DDR4 SODIMM;COMPUTACION;All / EQUIPOS / COMPUTACION;0;0;15;15;CB8GS2666
__export__.product_template_122971_db241d43;122971;MEMDELL-DIM;MEMORIA RAM SERVIDOR DELL16GB PC4 2666Mhz-2RX8 UDIMM DDR4   T40, T30, T130, T140, R340, R240;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;412.5;0;1;1;MEMDELL-DIM
__export__.product_template_119438_cca1aa6c;119438;7790970001;MEMORY 512MB DDRAM PC3200 400MHZ;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;108.75;0;0.01;0.01;7790970001
__export__.product_template_119188_68e1f1bf;119188;6210830001;MEMORY UPDATE KIT FOR G4;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;6210830001
__export__.product_template_33852;116126;CT0774B;MEROPENEM 10 MCG X 50 UNDS DISCOS;REACTIVO;All / MICROBIOLOGIA / REACTIVO;4.8;0;4.6;4.6;CT0774B
__export__.product_template_121239_c9bc8084;121239;BIO-MEM;MEROPENEM-B 10 MCG X 50 DISCOS;ANALITICA;All / INSUMOS / ANALITICA;3.4;0;1;1;BIO-MEM
__export__.product_template_116757_abf8e2ef;116757;5026-0003-02;METHOTREXATE HIGH CONTROL;CC Calibrators / Controls;All / BIOQUIMICA / CC Calibrators / Controls;90;0;90;90;5026-0003-02
__export__.product_template_33962;116129;O-8478034;MF VITROS CK CJX5X18SLIDES;Todos;All;0.01;0;1;1;O-8478034
__export__.product_template_33961;116130;O-8297749;MF VITROS LIPASA CJX5X18SLIDES;Todos;All;0.01;0;1;1;O-8297749
__export__.product_template_122434_f02850de;122434;8058016190;MG2, 690T, cobas c pack green;CC HIA Reagents cobas;All / BIOQUIMICA / CC HIA Reagents cobas;1;0;1;1;8058016190
__export__.product_template_32935;112842;3111644180;MICRO ELECTRODE CA++;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0.01;0;661.25;661.25;3111644180
__export__.product_template_32937;116135;3111571180;MICRO ELECTRODE CL;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0.01;0;602.6;602.6;3111571180
__export__.product_template_32948;116136;3111849035;MICRO ELECTRODE DUMMY;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0.01;0;136.85;136.85;3111849035
__export__.product_template_32946;116137;3111628180;MICRO ELECTRODE K+;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0.01;0;661.25;661.25;3111628180
__export__.product_template_32950;116138;3111598180;MICRO ELECTRODE NA+;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0.01;0;753.25;753.25;3111598180
__export__.product_template_32943;116139;3111679180;MICRO ELECTRODE PCO2;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;885.95;0;1567.45;1567.45;3111679180
__export__.product_template_32942;116140;3111717180;MICRO ELECTRODE PH;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;412.75;0;730.25;730.25;3111717180
__export__.product_template_32987;116141;3111695180;MICRO ELECTRODE PO2;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;871;0;0;0;3111695180
__export__.product_template_32934;116142;3111873180;MICRO ELECTRODE REF ;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;607.1;0;1074.1;1074.1;3111873180
__export__.product_template_120211_3256760e;120211;3487555001;MICRO-COOLER;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;3487555001
__export__.product_template_121531_fec9da90;121531;6455956001;MICRO-COOLER S3 ASSY;BG + E Instruments;All / REPUESTOS / BG + E Instruments;912;0;1;1;6455956001
__export__.product_template_121051_2d7da226;121051;MEMADA32GBSDC10;MICRO-SCHC ADATA 32GB WITH ADAPTER UHS CLASS 10;COMPUTACION;All / EQUIPOS / COMPUTACION;3.9;0;1;1;MEMADA32GBSDC10
__export__.product_template_33476;116132;MN U031-021;MICROALBUMINURIA/CREATININA X 25 TEST MISSION ;REACTIVO;All / BIOQUIMICA / REACTIVO;0.01;0;1;1;MN U031-021
__export__.product_template_33809;116133;MB0180A;MICROBACT REAGENT TDA 10ML;Todos;All;4245;0;1;1;MB0180A
__export__.product_template_121450_ff770f92;121450;C882;MICROCENTRIFUGA PARA 24 CAPILARES C882;COAGULACIÓN;All / EQUIPOS / COAGULACIÓN;2740;0;1;1;C882
__export__.product_template_33805;116143;MID-64CE;MICROGEN GN-ID A PANEL (POUCH X 6);Todos;All;3102;0;0;0;MID-64CE
__export__.product_template_121623_06b4b07a;121623;P-4008;MICROPIPETA AJUSTABLE 100-1000UL;ANALITICA;All / INSUMOS / ANALITICA;105;0;1;1;P-4008
__export__.product_template_122355_f0174c9b;122355;705882;MICROPIPETA DE 500 - 5000 uL 0,5 5 ML;ANALITICA;All / INSUMOS / ANALITICA;260;0;1;1;705882
__export__.product_template_123363_6c7faf65;123363;705880;MICROPIPETA DE PISTON VOLUMEN VARIABLE 100UL-1000UL;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;260;0;1;1;705880
__export__.product_template_120921_733e5040;120921;18279;MICROPIPETE AJUSTABLE VOL 5-50 MCL;PREANALITICA;All / INSUMOS / PREANALITICA;0;0;105;105;18279
__export__.product_template_121329_88cb0742;121329;8144036001;MICROSCOPE V2;REPUESTOS;All / REPUESTOS;5805.8;0;1;1;8144036001
__export__.product_template_122235_09b7a4fe;122235;A400000;MICROSCOPIO BINOC. EXC-120 OBJ. ACROMATICO;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;980;0;1;1;A400000
__export__.product_template_121493_c1101ac6;121493;KGMBL-001-001;MICROSCOPIO BINOCULAR LED XJS-102;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;746.35;0;1;1;KGMBL-001-001
__export__.product_template_120671_368fe0fb;120671;7165986001;MICROSWITCH ASSY L300;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;38.25;0;0.01;0.01;7165986001
__export__.product_template_120672_e9799255;120672;7166001001;MICROSWITCH ASSY L350;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0.01;0;0.01;0.01;7166001001
__export__.product_template_122239_46f04173;122239;MINICOLE;MICROTUBO DE RECOLECCION DE SANGRE 1ML PAQX100;ANALITICA;All / INSUMOS / ANALITICA;13.25;0;1;1;MINICOLE
__export__.product_template_123757_ad107b75;123757;VS08100;MICROTUBO T/AZUL/CELESTE 1ML 8x44mm SODIUM CITRATO;ANALITICA;All / INSUMOS / ANALITICA;10;0;1;1;VS08100
__export__.product_template_33810;116146;MID-61H;MINERAL OIL 50ML;ANALITICA;All / INSUMOS / ANALITICA;4245;0;1;1;MID-61H
__export__.product_template_120951_3c4d59c0;120951;MTH8921;MINI TERMOHIGROMETRO;MEDICIÓN;All / EQUIPOS / MEDICIÓN;1.4158;0;0.7062;0.7062;MTH8921
__export__.product_template_121089_20b4a852;121089;RI-120CR;MINIBAR 9L SILVER;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;174.11;0;1;1;RI-120CR
__export__.product_template_121014_f0233955;121014;VACUT0003;MINICOLLECT TAPA LILA 1 ML X 100 UND ;PREANALITICA;All / INSUMOS / PREANALITICA;18.23;0;28.05;28.05;VACUT0003
__export__.product_template_121123_f489b833;121123;P020500;MINICOLLECT TAPA LILA 1 ML X 100 UNDS;PREANALITICA;All / INSUMOS / PREANALITICA;10;0;1;1;P020500
__export__.product_template_122163_4715f141;122163;LISUW027;MINICOLLECT TUBO LILA 3ML X 100 UNDS;ANALITICA;All / INSUMOS / ANALITICA;8.9;0;1;1;LISUW027
__export__.product_template_122162_7ab8068c;122162;LISUW018;MINICOLLECT TUBO PLASTICO LILA DE 1ML CAJA X 100 UNDS;ANALITICA;All / INSUMOS / ANALITICA;14;0;1;1;LISUW018
__export__.product_template_121674_a623598d;121674;CT0030B;MINOCYCLINE MH 30MCG;ANALITICA;All / INSUMOS / ANALITICA;4.8;0;1;1;CT0030B
__export__.product_template_120376_31349a06;120376;7162502001;MISCELLANEOUS ACCESSORIES TLA;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;7162502001
__export__.product_template_120174_e42bd9ff;120174;3056511001;MIXING ARM ASSY;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;1544.25;0;0.01;0.01;3056511001
__export__.product_template_123686_ac2b168c;123686;8006296001;MIXING BELT 4 ;REPUESTOS;All / REPUESTOS;0.001;0;1;1;8006296001
__export__.product_template_119403_79d84b1f;119403;7207387001;MOD KIT BCP A4+ PRES. RED. DEV. 4.5 BAR;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;7207387001
__export__.product_template_119433_21262c13;119433;7286660001;MOD KIT MOTOR Z-AXIS;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;945;0;0.01;0.01;7286660001
__export__.product_template_119448_0f91c19a;119448;6478859001;MODIFICATION KIT MOTOR Z-AXIS;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;6478859001
__export__.product_template_119428_04b716fb;119428;7831030001;MODKIT FOR BLM, INSTALLATION GUARD PLATE;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;185.25;0;0.01;0.01;7831030001
__export__.product_template_120349_73ef376f;120349;12025639001;MODULAR RACK REPETICAO R001 - R025;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;12025639001
__export__.product_template_120350_32a78872;120350;11903004001;MODULAR RACK STANDARD 5051 - 5100;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0.001;0;0.01;0.01;11903004001
__export__.product_template_120351_b5f5b325;120351;11903012001;MODULAR RACK STANDARD 5101 - 5150;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;11903012001
__export__.product_template_119380_72e229f2;119380;6667767001;MODULE BALLAST 2 CENTER, LEFT;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;228;0;0.01;0.01;6667767001
__export__.product_template_119370_d8595203;119370;4480643001;MODULE MOTOR FOIL TRANSPORT, RECAP;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;2072.25;0;0.01;0.01;4480643001
__export__.product_template_119358_f1371e16;119358;4481615001;MODULE MOTOR FOR LIFTING GRIPPER;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;828.75;0;0.01;0.01;4481615001
__export__.product_template_119377_822d7443;119377;6266894001;MODULE MOTOR FOR ROTARY GRIPPER;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;849.75;0;0.01;0.01;6266894001
__export__.product_template_119379_06aec2b1;119379;6266908001;MODULE MOTOR RT;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;1228.5;0;0.01;0.01;6266908001
__export__.product_template_119412_4b75f794;119412;6580858001;MODULE MOTOR SLIDER ASSEMBLY;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;703.5;0;0.01;0.01;6580858001
__export__.product_template_119369_84041069;119369;5214726001;MODULE MOTOR XS AXIS;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;1138.5;0;0.01;0.01;5214726001
__export__.product_template_119378_be8ea7b0;119378;6580670001;MODULE MOTOR YS-AXIS INPUT;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;1111.5;0;0.01;0.01;6580670001
__export__.product_template_119434_ced71297;119434;6547095001;MODULE MOTOR Z-AXIS;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;926.25;0;0.01;0.01;6547095001
__export__.product_template_119445_7e5061f2;119445;6478867001;MODULE MOTOR Z-AXIS SORTER, STEEL GEAR;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;6478867001
