CATEGORIA;NOMBRE;REFERENCIA;UNIDAD;GENERACION
;MF VITROS LIPASA CJX5X18SLIDES;O-8297749;;
;MG2, 690T, cobas c pack green;8058016190;;
;MICRO ELECTRODE CA++;3111644180;;
;MICRO ELECTRODE CL;3111571180;;
;MICRO ELECTRODE DUMMY;3111849035;;
;MICRO ELECTRODE K+;3111628180;;
;MICRO ELECTRODE NA+;3111598180;;
;MICRO ELECTRODE PCO2;3111679180;;
;MICRO ELECTRODE PH;3111717180;;
;MICRO ELECTRODE PO2;3111695180;;
;MICRO ELECTRODE REF ;3111873180;;
;MICRO-COOLER;3487555001;;
;MICRO-COOLER S3 ASSY;6455956001;;
;MICRO-SCHC ADATA 32GB WITH ADAPTER UHS CLASS 10;MEMADA32GBSDC10;;
;MICROALBUMINURIA/CREATININA X 25 TEST MISSION ;MN U031-021;;
;MICROBACT REAGENT TDA 10ML;MB0180A;;
;MICROCENTRIFUGA PARA 24 CAPILARES C882;C882;;
;MICROGEN GN-ID A PANEL (POUCH X 6);MID-64CE;;
;MICROPIPETA AJUSTABLE 100-1000UL;P-4008;;
;MICROPIPETA DE 500 - 5000 uL 0,5 5 ML;705882;;
;MICROPIPETA DE PISTON VOLUMEN VARIABLE 100UL-1000UL;705880;;
;MICROPIPETE AJUSTABLE VOL 5-50 MCL;18279;;
;MICROSCOPE V2;8144036001;;
;MICROSCOPIO BINOC. EXC-120 OBJ. ACROMATICO;A400000;;
;MICROSCOPIO BINOCULAR LED XJS-102;KGMBL-001-001;;
;MICROSWITCH ASSY L300;7165986001;;
;MICROSWITCH ASSY L350;7166001001;;
;MICROTUBO DE RECOLECCION DE SANGRE 1ML PAQX100;MINICOLE;;
;MICROTUBO T/AZUL/CELESTE 1ML 8x44mm SODIUM CITRATO;VS08100;;
;MINERAL OIL 50ML;MID-61H;;
;MINI TERMOHIGROMETRO;MTH8921;;
;MINIBAR 9L SILVER;RI-120CR;;
;MINICOLLECT TAPA LILA 1 ML X 100 UND ;VACUT0003;;
;MINICOLLECT TAPA LILA 1 ML X 100 UNDS;P020500;;
;MINICOLLECT TUBO LILA 3ML X 100 UNDS;LISUW027;;
;MINICOLLECT TUBO PLASTICO LILA DE 1ML CAJA X 100 UNDS;LISUW018;;
;MINOCYCLINE MH 30MCG;CT0030B;;
;MISCELLANEOUS ACCESSORIES TLA;7162502001;;
;MIXING ARM ASSY;3056511001;;
;MIXING BELT 4 ;8006296001;;
;MOD KIT BCP A4+ PRES. RED. DEV. 4.5 BAR;7207387001;;
;MOD KIT MOTOR Z-AXIS;7286660001;;
;MODIFICATION KIT MOTOR Z-AXIS;6478859001;;
;MODKIT FOR BLM, INSTALLATION GUARD PLATE;7831030001;;
;MODULAR RACK REPETICAO R001 - R025;12025639001;;
;MODULAR RACK STANDARD 5051 - 5100;11903004001;;
;MODULAR RACK STANDARD 5101 - 5150;11903012001;;
;MODULE BALLAST 2 CENTER, LEFT;6667767001;;
;MODULE MOTOR FOIL TRANSPORT, RECAP;4480643001;;
;MODULE MOTOR FOR LIFTING GRIPPER;4481615001;;
;MODULE MOTOR FOR ROTARY GRIPPER;6266894001;;
;MODULE MOTOR RT;6266908001;;
;MODULE MOTOR SLIDER ASSEMBLY;6580858001;;
;MODULE MOTOR XS AXIS;5214726001;;
;MODULE MOTOR YS-AXIS INPUT;6580670001;;
;MODULE MOTOR Z-AXIS;6547095001;;
;MODULE MOTOR Z-AXIS SORTER, STEEL GEAR;6478867001;;
;MODULE TURNING  D=13X75;4536762001;;
;MONITOR;MON001DEL;;
;MONITOR ELO TOUCH 15 INCH;8122342001;;
;MONITOR HP P204V 19.5 INCH 150X900 ;MONHPX5RD66AA;;
;MONITOR LG 19 HDMI;MONITORLG19INC;;
;"MONITOR LG 19.5"" LED 20MK400H-B";MON19-20MK400HB;;
;MONITOR LG 19.5Inc LED TN 1366x768 HDMI.;MONITORLG19.5INC;;
;"MONITOR S33A 19"" LED";M0001;;
;MONITOR TFT 17 ZOLL TOUCH;4844459001;;
;MONITOR TFT LCD 19 ZOLL WITH SOUND;5187885001;;
;MONITORES 19.5 PULGADAS;MONLGX20MK400HB;;
;MONTHLY GENRAL CLINICAL CHEMISTRY 6X5ML;RQ9128;;
;MOTOR 24VDC ASSY X;4793579001;;
;MOTOR 24VDC ASSY Z;4793587001;;
;MOTOR 24VDC/102W L200 W/ ENCODER;7315813001;;
;MOTOR 3.6VDC/2A/0.9NM/STEP ASSY L180;7166125001;;
;MOTOR 3.6VDC/2A/0.9NM/STEP ASSY L180;7165765001;;
;MOTOR 4VDC/1.2A/0.25NM/ STEP L300;6274439001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L100;7165773001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L120;7165668001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L300;7165692001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L300;7165676001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L400;7165722001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP ASSY L550;7165684001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP L100;7315783001;;
;MOTOR 4VDC/1.2A/0.25NM/STEP L200;7165757001;;
;MOTOR 4VDC/1.2A/0.30NM/STEP ASSY L250;7165749001;;
;MOTOR 4VDC/1.2A/0.3NM/STEP ASSY L300;7165706001;;
;MOTOR ASSY D;5330491001;;
;MOTOR ASSY MICROSCOPE;6275575001;;
;MOTOR BEAD MIXER PADDLE(BM MOTOR;3057127001;;
;MOTOR DC 12/0.9 ASSY;28056447001;;
;MOTOR DC E/24/23 ASSY;29301024001;;
;MOTOR DC E/24/6 G1:5.4_ASSY;6460704001;;
;MOTOR LINEAR STEPPER ASSY L200;7315791001;;
;MOTOR LINEAR STEPPER ASSY L250;7165714001;;
;MOTOR MAIN;3122999001;;
;MOTOR PULSE SP ASSY;3009629001;;
;MOTOR R ASSY;3059138001;;
;MOTOR R ASSY;3059138001;;
;MOTOR R1 (1ST) ASSY;5202345001;;
;MOTOR R2 (1ST) ASSY;5202353001;;
;MOTOR RACK FORWARD ASSY;7316224001;;
;MOTOR RT;4481011001;;
;MOTOR STEP MIXING;4793609001;;
;MOTOR STEPPER N ASSY;4352734001;;
;MOTOR STIRRER;4416937001;;
;MOTOR UP/DOWN 2 ASSY;5202329001;;
;MOTOR Y-DRIVE;6753540001;;
;MOTOR YS AXIS OUTPUT RIGHT,ASSY;5183260001;;
;MOUSE ;MOU001;;
;MOUSE GENIUS DX-110 NEGRO;MOU0208;;
;MOUSE HP WIRELESS X200 BLACK;MOUHPX6VY95AA;;
;MOUSE LOGITECH M185 BLACK SILVER WIRELESS USB;MOULOG910002225;;
;MOUSE QUASAD QM-850BL WIRELESS RECARGABLE;MOUQUAD-850BLK;;
;MOUSE XTRATECH;0508MO;;
;MOV1LAB XL;6522483001;;
;MOV1LAB XM;6522505001;;
;MOXA DE211  OMG (Urisys, Reflotron);3608743001;;
;MP Compact Waste Tank;3788300001;;
;MPA EVO Analycer connection:TUL 300;4993616001;;
;MPA EVO Std.C 10;4993551001;;
;MPA EVO/SBU -cobas 6000/STA-R connection;4921372001;;
;MPA RACK 13 MM BROWN 8001-8060 ALIQUOT;3330192001;;
;MPA RACK 13 MM BROWN 8061-8100 ALIQUOT;3022641001;;
;MPA RACK 13 MM BROWN 8101-8150 ALIQUOT;3041174001;;
;MPA RACK 13 MM BROWN 8151-8200 ALIQUOT;3265501001;;
;MPA RACK 13 MM BROWN 8201-8250 ALIQUOT;3265552001;;
;MPA RACK 13 MM BROWN 8251-8300 ALIQUOT;3587525001;;
;MPA RACK 13 MM BROWN 8301-8350 ALIQUOT;3587533001;;
;MPA RACK 13 MM BROWN 8351-8400 ALIQUOT;3587541001;;
;MPA RACK 13 MM BROWN 8401-8450 ALIQUOT;3586090001;;
;MPA RACK 13 MM BROWN 8451-8500 ALIQUOT;3586103001;;
;MPA RACK 13 MM BROWN 8501-8550 ALIQUOT;3586154001;;
;MPA RACK 13 MM BROWN 8551-8600 ALIQUOT;3586162001;;
;MPA RACK 13 MM BROWN 8601-8650 ALIQUOT;3586189001;;
;MPA RACK 13 MM BROWN 8651-8700 ALIQUOT;3586197001;;
;MPA RACK 13 MM BROWN 8701-8750 ALIQUOT;3586219001;;
;MPA RACK 13 MM BROWN 8751-8800 ALIQUOT;3586227001;;
;MPA RACK 13 MM BROWN 8801-8850 ALIQUOT;3586235001;;
;MPA RACK 13 MM BROWN 8851-8900 ALIQUOT;3586243001;;
;MPA RACK 13 MM BROWN 8901-8950 ALIQUOT;3586251001;;
;MPA RACK 13 MM BROWN 8951-8999 ALIQUOT;3586260001;;
;MPA RACK 13 MM LIGHT GREEN 7001-7050;3118878001;;
;MPA RACK 13 MM LIGHT GREEN 7051-7100;3134032001;;
;MPA RACK 13 MM LIGHT GREEN 7101-7150;3204014001;;
;MPA RACK 13 MM LIGHT GREEN 7151-7200;3204022001;;
;MPA RACK 13 MM LIGHT GREEN 7201-7250;3519937001;;
;MPA RACK 13 MM LIGHT GREEN 7251-7300;3519945001;;
;MPA RACK 13 MM LIGHT GREEN 7301-7350;3519953001;;
;MPA RACK 13 MM LIGHT GREEN 7351-7400;3519961001;;
;MPA RACK 13 MM LIGHT GREEN 7401-7450;3519970001;;
;MPA RACK 13 MM LIGHT GREEN 7451-7500;3519988001;;
;MPA RACK 13 MM LIGHT GREEN 7501-7550;3519996001;;
;MPA RACK 13 MM LIGHT GREEN 7551-7600;5400473001;;
;MPA RACK 13 MM LIGHT GREEN 7601-7650;5400481001;;
;MPA RACK 13 MM LIGHT GREEN 7651-7700;5400490001;;
;MPA RACK 13 MM LIGHT GREEN 7701-7750;5400457001;;
;MPA RACK 13 MM LIGHT GREEN 7751-7800;3520005001;;
;MPA RACK 13 MM LIGHT GREEN 7801-7850;3520013001;;
;MPA RACK 13 MM LIGHT GREEN 7851-7900;3520021001;;
;MPA RACK 13 MM LIGHT GREEN 7901-7950;3520030001;;
;MPA RACK 13 MM LIGHT GREEN 7951-8000;3520048001;;
;MPA RACK 13 MM LIGHT GREEN 8751-8800;4365224001;;
;MPA RACK 13 MM LIGHT GREEN 8801-8850;4365232001;;
;MPA RACK 13 MM NAVY BLUE 6251-6300;3066274001;;
;MPA RACK 13 MM NAVY BLUE 6301-6350;3066282001;;
;MPA RACK 13 MM NAVY BLUE 6351-6400;3265773001;;
;MPA RACK 13 MM NAVY BLUE 6401-6450;3265781001;;
;MPA RACK 13 MM NAVY BLUE 6451-6500;3265790001;;
;MPA RACK 13 MM NAVY BLUE 6501-6550;3506410001;;
;MPA RACK 13 MM NAVY BLUE 6551-6600;3506436001;;
;MPA RACK 13 MM NAVY BLUE 6601-6650;3519830001;;
;MPA RACK 13 MM NAVY BLUE 6651-6700;3519856001;;
;MPA RACK 13 MM NAVY BLUE 6701-6750;3314766001;;
;MPA RACK 13 MM NAVY BLUE 6751-6800;3519864001;;
;MPA RACK 13 MM NAVY BLUE 6801-6850;4649117001;;
;MPA RACK 13 MM NAVY BLUE 6851-6900;3519899001;;
;MPA RACK 13 MM NAVY BLUE 6901-6950;3519902001;;
;MPA RACK 13 MM NAVY BLUE 6951-7000;3519929001;;
;MPA RACK 13 MM YELLOW 7501-7550;3121143001;;
;MPA RACK 13 MM YELLOW 7551-7600;3314774001;;
;MPA RACK 13 MM YELLOW 7601-7650;3314782001;;
;MPA RACK 13 MM YELLOW 7651-7700;3314804001;;
;MPA RACK 13 MM YELLOW 7701-7750;3314812001;;
;MPA RACK 13 MM YELLOW 8501-8550;4365216001;;
;MPA RACK 13MM YELLOW 8001-8050;5908051001;;
;MPA RACK 16 MM BLUE 6001-6120;3143457001;;
;MPA RACK 16 MM BLUE 6121-6150;3143490001;;
;MPA RACK 16 MM BLUE 6151-6200;3143481001;;
;MPA RACK 16 MM BLUE 6201-6250;3143473001;;
;MPA RACK 16 MM BLUE 6251-6300;3143465001;;
;MPA RACK 16 MM BLUE 6351-6400;3265803001;;
;MPA RACK 16 MM BLUE 6401-6450;3265811001;;
;MPA RACK 16 MM BLUE 6451-6500;3265820001;;
;MPA RACK 16 MM BLUE 6501-6550;4495918001;;
;MPA RACK 16 MM BLUE 6551-6600;4495926001;;
;MPA RACK 16 MM BLUE 6601-6650;3265595001;;
;MPA RACK 16 MM BLUE 6651-6700;3265609001;;
;MPA RACK 16 MM BLUE 6701-6750;3586286001;;
;MPA RACK 16 MM BLUE 6751-6800;3586294001;;
;MPA RACK 16 MM BLUE 6801-6850;3586324001;;
;MPA RACK 16 MM BLUE 6851-6900;3586332001;;
;MPA RACK 16 MM BLUE 6901-6950;3265617001;;
;MPA RACK 16 MM BLUE 6951-7000;4495934001;;
;MPA RACK 16 MM LIGHT BLUE 6301-6350;3158748001;;
;MPA RACK 16 MM LIGHT GREEN 7001-7050;3143449001;;
;MPA RACK 16 MM LIGHT GREEN 7051-7100;4388992001;;
;MPA RACK 16 MM LIGHT GREEN 7101-7150;4389042001;;
;MPA RACK 16 MM LIGHT GREEN 7151-7200;4538285001;;
;MPA RACK 16 MM LIGHT GREEN 7201-7250;4553365001;;
;MPA RACK 16 MM LIGHT GREEN 7251-7300;4553381001;;
;MPA RACK 16 MM LIGHT GREEN 7451-7500;3137856001;;
;MPA RACK 16 MM LIGHT GREEN 7501-8500;4998855001;;
;MPA RACK 16 MM YELLOW 7101-7150;3668711001;;
;MPA RACK 16 MM YELLOW 7151-7200;4495756001;;
;MPA RACK 16 MM YELLOW 7201-7250;4495764001;;
;MPA RACK 16 MM YELLOW 7251-7300;4495772001;;
;MPA RACK 16 MM YELLOW 7301-7350;4495799001;;
;MPA RACK 16 MM YELLOW 7351-7400;4495802001;;
;MPA RACK 16 MM YELLOW 7401-7450;4495829001;;
;MPA RACK 16 MM YELLOW 7451-7500;4495837001;;
;MPA RACK 16 MM YELLOW 7501-7550;3040186001;;
;MPA RACK 16 MM YELLOW 7551-7600;3353630001;;
;MPA RACK 16 MM YELLOW 7601-7650;3553671001;;
;MPA RACK 16 MM YELLOW 7651-7700;3553680001;;
;MPA RACK 16 MM YELLOW 7701-7750;4495845001;;
;MPA RACK 16 MM YELLOW 7751-7800;4495853001;;
;MPA RACK 16 MM YELLOW 7801-7850;4495870001;;
;MPA RACK 16 MM YELLOW 7851-7900;4495888001;;
;MPA RACK 16 MM YELLOW 7901-7950;4495896001;;
;MPA RACK 16 MM YELLOW 7951-8000;4495900001;;
;MPA RACK 16MM YELLOW 7051-7100;3668703001;;
;MPA rack 13mm dark blue 6001-6120;12188481001;;
;MPA rack 13mm dark blue 6121-6150;12188490001;;
;MPA rack 13mm dark blue 6151-6200;12188503001;;
;MPA rack 13mm dark blue 6201-6250;12188511001;;
;MPLC CB, 96-well PCR Plate;12189674001;;
;MPLC O-Ring Maintenance Kit;3561429001;;
;MSS CASSETTE GLU/LAC;3260887184;;
;MSS CLIP cobas b 221;3309975001;;
;MUELLER HINTON AGAR 500 GR (OXOID);CM0337B;;
;MUELLER HINTON BROTH 500 GR (OXOID);CM0405B;;
;MULTICARRIER;28169608001;;
;MULTIMEDIA SAND FILTER;5521998001;;
;MULTIMETRO;UT33A;;
;MagNA Lyser 110V;3358968001;;
;MagNA Pure 96 Instrument;6541089001;;
;MagNa Pure Compact Instrument;3731146001;;
;Magna Pure COMPACT  DRIP TRAY;4347005001;;
;Magna Pure Compact Cartridge Rack;3788237001;;
;Magna Pure Compact Drop Catcher;3788270001;;
;Magna Pure Compact Elution Tube Rack;3788288001;;
;Magna Pure Compact Tube Rack;3788296001;;
;Magnesium 320 TEST+CAL (BIOSSAYS 240 PLUS);130509005AC;;
;Magnesium 410 TEST+CAL (BIOSSAYS C8);130509005SC;;
;Magnet Lifter-SR;3052664001;;
;Magnet pump assy;12020483001;;
;Magnetic Particle Concentrato;5002508001;;
;Magnetic pump MD15R   737-0386;10824151001;;
;Magnetic stir bar red;11703137001;;
;Mains filter;12218917001;;
;Maintenance Solution Urine;KU-M02;;
;Man. OPER.MPA-Plus-ES;3517357036;;
;Man.Oper. cobas c311 ES;4940172036;;
;Man.Oper.Magna Pure Compact Version 1.2;4555791001;;
;Man.Oper.Modular SWA-ES;3329682036;;
;Man.Oper.c4800_ES;5931908036;;
;Man.Oper.cobas 6000 ES;4839145036;;
;Man.Oper.cobas e411 ES;4905148036;;
;Measuring chamber lid RIV;11222899001;;
;Measuring chamber module V3 Cobas B123 ;9144692001;;
;Medidor de abrazadera digital CL120;MEDIDORABRAZ;;
;Mesa de acero;MESAC;;
;Meson de Acero Inoxidable;Meson01;;
;Metallogical Microscope ;MM-5000;;
;Microalbumin 320 TEST+CAL (BIOSSAYS 240 PLUS);130503004AC;;
;Microalbumin 395 TEST+CAL (BIOSSAYS C8);130503004SC;;
;Micronebulizador pediÃ¡trico;MNP;;
;Microslides MS101-W;4778251001;;
;Mini Collect TUBO 0.5/1ml Z serum Clot Activator red cap ;TC-450534;;
;Mini Collect TUBO 1ml 9NC Coagulation sodium citrate 3.2% light blue cap PAQX100;MSR10CQ;;
;Mini Tacometro;UT373;;
;Mixed Resin;6733549001;;
;Modular Core w/o ISE CU;3617483973;;
;Mount No. 3033;9502432001;;
;Mouse Logitech M110 Silent Black 910-005493;MOU165;;
;Muebles y Enseres;MuebYEns001;;
;Multi pack, cobas c 701,  3:1;5353025190;;
;Myoglobin CS Elecsys E2G;7394675190;;
;Myoglobin Elecsys E2G 100;7027583190;;
;N-Acetyl-Î²-D-Glucosaminidase 340 TEST (BIOSSAYS 240 PLUS);130503009AC24;;
;N-Acetyl-Î²-D-Glucosaminidase 410 TEST (BIOSSAYS C8);130503009SC;;
;NACl 9% Dil, cobas c503, 123T;8063494190;;
;NACl 9% SI Gen.2, 14500Tests, cobas c503;8063516190;;
;NAOH-D/BASIC WASH;11555430216;;
;NEEDLE OMNI C;3026612001;;
;NEEDLE REAGENT TRANSFER HEAD ASSY;6455026001;;
;NEEDLE SEALING;3273237001;;
;NEEDLE UNIT, COMPLETE, EA;3067254001;;
;NEEDLE cobas b 221;3309746001;;
;NEGATOSCOPIO 1 CPO LED; EM-009;;
;NEPHELOMETER SENSITITRE;B3011;;
;NH3L Gen.2, 150Tests cobas c/INT;7229593190;;
;NH3L2, 200T, cobas c 701/702;7236450190;;
;NH3L2, 300T Ammonia II cobas c 503;8058024190;;
;NIPPLE (3) T;6349617001;;
;NIPRO PREMIER STRIPS BOX OF 50 GDH-FAD;I-SENS324104;;
;NITROFURANTOIN F 300MCG (OXOID);CT0036B;;
;NITROFURANTOINA-B 300 MCG X 50 DISCOS;BIO-F;;
;NOTEBOOK ACER;N0001;;
;NOVOBIOCIN NV 5 (OXOID);CT0037B;;
;NOZZLE (DILUTION);6240887001;;
;NOZZLE COVER 727-1990;4547314001;;
;NOZZLE EWS;3509940001;;
;NOZZLE R N ASSY;5778964001;;
;NOZZLE REAGENT;4804376001;;
;NOZZLE SEAL (S2);4959817001;;
;NOZZLE SEAL PIPETOR;77847831001;;
;NOZZLE SENSOR (3) ASSY;3509974001;;
;NOZZLE TIP;3736148001;;
;NOZZLE TIP;4945816001;;
;NOZZLE TIP M (F.RINSE);11566466001;;
;NOZZLE U (2) ASSY;3509966001;;
;NOZZLE VACUUM N;3124525001;;
;NUC 11 - 4 NUCLEOS DE 11AVA. GENERACIÃ“N - 16 GB ;NUC11-4NUCLEOS;;
;NUC Kit-10I3FNKN1Intel i3-10110U de 2 nÃºcleos;NUCKIT10I3;;
;NUC MINI PC CORI 3 8TH GEN;G6FN031005DR;;
;Na+ Biossays Ion Selective Electrode;73101002601;;
;NaOHD, 123Tests, cobas c503;8063451190;;
;Neodisher MediClean;5690498001;;
;Nevera vitrina;1000002;;
;New HHT 75 Position Tray;4917057001;;
;Nexxt Patch Cord Cat6 10Ft. G;AB361NXT23;;
;Nexxt Patch Cord Cat6 7Ft. BL;AB351NXT13;;
;Non Roche Instrument Interface Driver;5618835001;;
;Nozzle A assy;12020793001;;
;Nozzle B assy;12020807001;;
;Nozzle C assy;12020815001;;
;Nozzle S assy;12020963001;;
;Nozzle SIP assy;12020386001;;
;Nozzle guide 2        725-1818;11071491001;;
;O-RING (3x1);10862819001;;
;O-RING 1000uL+500uL,SET OF 10;28086583001;;
;O-RING CO-RE, SET OF 8;4824121001;;
;O-RING FPM P20;10474312001;;
;O-RING NBR P 4 L 456001;10474304001;;
;O-RING NBR P 5;10479144001;;
;O-RING NBR P 6;10479110001;;
;O-RING NO.12 (piece).;5010942001;;
;O-RING NOZZLE HEAD (8 pcs);3008690001;;
;O-RING PE D3.69/1.78;23422015001;;
;O-RING VITON D3/1;23480058001;;
;O-Ring NBR P 9        L 456006;10989142001;;
;O-Ring NBR P10        L 456007;10638927001;;
;O-Ring P16        L 456013;10479128001;;
;OKI Microline ML-620 ;7248628001;;
;OKIDATA 520/521 RIBBON;5407435001;;
;OMNI  C  K1 (TCon);3026639001;;
;OMNI C AUTO QC MODUL;3260950001;;
;OPERATOR DOCUMENTATION ES cobas b 121;4761685001;;
;OPERATOR DOCUMENTATION ES cobas b 221;4849884001;;
;OPSU-10 Sampler unit for Sysmex (white);5572410001;;
;OPSU-7(WHITE);5590272001;;
;OPTOCHIN 5 MCG BIOANALYSE;BIO-O58;;
;OUTPUT BUFFER;7316151001;;
;OXISTRIPS, OXIDASE TEST [25] (HARDY);Z93;;
;Omega 17-50 processes Shadow;5618614001;;
;Omega max. 16 processes Web Add-on;5618584001;;
;Opening Tool;4857933190;;
;Opto. Mechan. Unit RNIII/IV/Plus;11408003001;;
;Owren Buffer cobas t411 (10x15ml);7103492190;;
;P NOZZLE 3A BOX ASSY;9394702001;;
;P NOZZLE 3A BOX ASSY;9394702001;;
;P-CRP LATEX 100 TEST DET (LINEAR);2410010;;
;P.C. SC UPC SC UPC SM DX 2M CONNECTION..;2867;;
;PACK ELECTROLITOS GE300 STANDARD A 390 ML B 160 ML;LRGEN007;;
;PACKING (L);3535177001;;
;PACKING (PH) REACTION BATH (P;12182149001;;
;PACKING FILTER;3124371001;;
;PADDLE (MIXING);12026864001;;
;PADDLE MIXING(P);4352769001;;
;PANEL 7 DROGAS DE ABUSO UNDS;ABT031;;
;PANEL DE DROGAS 10 PARAMETROS;ABT032;;
;PANEL ELECTRONIC RACK;5034825001;;
;PANEL MULTIDROGA  DE ABUSO 6 OPI,COC,BAR,BZO,AMP,THC;DOA-164;;
;PANEL MULTIDROGAS ;DOA-1104;;
;PANEL PC3L  ASSY;7937776001;;
;"PANEL PC4 ASSY	";8384223001;;
;PANEL PHOENIX LEVADURAS 5 UNID;448316;;
;PANEL PHOENIX NMIC/ID 406 COMPLETO ;448748;;
;PANEL PHOENIX PMIC/ID 89;448611;;
;PAPEL FILTRO PLIEGO 60X60 MM;C060707;;
;PAPEL P/LIMPIEZA DE LENTES O MICROSCOPIOS X 50 UNDS;MN-118000;;
;PAPEL PARA LIMPIAR MICROSCOPIOS 100x150mm x100;c060710;;
;PAPEL T411;7360878001;;
;PAPEL TERMICO 57X35 PARA EQUIPO FINCARE;MDR-012125;;
;PAPEL TERMICO PARA  ANALIZADOR DE ELECTROLITOS  PR-C X ROLLO;MDR-012535;;
;PAPER PRIN 5/BOX GEM 4000/3500;W-25000500;;
;PAPER ROLL F. PRINTER STP211-1;3113353180;;
;"PARAFILM M ANVHO 38X10 CM 4 """;S190055;;
;PARATIFICO A 5ML(LABKIT);S200530;;
;PARATIFICO A X 5ML. (WIDAL)RINDE 200 DET;IL10990;;
;PARATIFICO B X 5 ML (LABKIT);S200535;;
;PARATIFICO-A 5ML (LINEAR);2113005;;
;PARATIFICO-B 5ML (LINEAR);2119005;;
;PARQ;;;
;PC ASSEMBLY, VENTANA HE 600;6449883001;;
;PC TABLE;8167559001;;
;PC TOWER cobas b 121 <BGE> V2.76 / AVR;6611397001;;
;PC TOWER cobas b 121 V1.76 / AVR;6611630001;;
;PC table D (for cobas link PC and monitor);4590457001;;
;PC/CCCups G2 E2G;7485409001;;
;PCB ASSY ANG-EP2;3150186001;;
;PCB ASSY DETECT 3 TLP830;11709437001;;
;PCB ASSY DIST CORE;4472675001;;
;PCB ASSY DO1-E1C;8042489001;;
;PCB ASSY DO3;4472624001;;
;PCB ASSY DR2F;12021773001;;
;PCB ASSY HMC-MK;5794471001;;
;PCB ASSY IO CONT 01;3058590001;;
;PCB ASSY ISEAMP SER. NO 1824-01 ONWARD;7852789001;;
;PCB ASSY LLD-P4;8472122001;;
;PCB ASSY OPT 2;3058620001;;
;PCB ASSY R SENSOR;11908332001;;
;PCB ASSY UIRS-C;4937813001;;
;PCB ASSY USB I/O REAR PANEL  - WERFEN;18200211;;
;PCB ASSY USR;6876854001;;
;PCB ASSY, PHOTOMETRIC & TEMP CONTROL #6 - WERFEN;12893;;
;PCB BLOCK TC CONTROL;4686039001;;
;PCB BLUE LED;4636139001;;
;PCB C-CPU ASSY;4642023001;;
;PCB CARRIER SENSOR;4635744001;;
;PCB CARRIER SENSOR END;4635493001;;
;PCB CONNECTOR BOARD 9180 > SN 21001;7136820001;;
;PCB CONTROL CENTRIFUGE;7316372001;;
;PCB CONTROL CONFIGURABLE;7316020001;;
;PCB CONTROL CONFIGURABLE ;7316356001;;
;PCB CONTROL FLUID UNIT U601;7316038001;;
;PCB CONTROL FLUID UNIT U701;7316364001;;
;PCB CUC 4 L CPL;7992912001;;
;PCB CUC 4 R CPL;7992939001;;
;PCB DET-C3 ASSY;3735931001;;
;PCB DETECT 1 BP1;4742095001;;
;PCB DIST 44 ASSY;7846444001;;
;PCB DIST 44 ASSY;6732844001;;
;PCB DO-A2 ASSY;3736326001;;
;PCB DUAL PROCESSOR;4636155001;;
;PCB EECL 123;4431634001;;
;PCB GABEL HOME SENS.YELL POINT;11905546001;;
;PCB GALIKE HOME SENSOR YEL PT;11905562001;;
;PCB GLOBAL FUNKTION KEY;4907744001;;
;PCB I/O MODULE;5066140001;;
;PCB I/O-B1;12190338001;;
;PCB INCUBATOR CONTROL 2 CD;3287629001;;
;PCB INTERFACE CONTROL UNIT U601;7316046001;;
;PCB INTERFACE CONTROL UNIT U701;7316399001;;
;PCB INTERFACE INPUT/OUTPUT BUFFER;7316003001;;
;PCB INTERFACE LASER;7316348001;;
;PCB INTERFACE PIPETTING UNIT;7166427001;;
;PCB INTERFACE SYRINGE;7166451001;;
;PCB ISE AMP-2;4916883001;;
;PCB LAMP SUPPLY ABS;3285677001;;
;PCB LOAD DISPLAY;4635507001;;
;PCB LOAD DISPLAY END;4635515001;;
;PCB MAINBOARD;4793668001;;
;PCB MAINBOARD V2;6651488001;;
;PCB Mainboard 9180EA;7917767001;;
;PCB NALIKE;12184052001;;
;PCB NO 10011;6721087001;;
;PCB NO.30013;7737742001;;
;PCB PRESSURE SENSOR INCLUDE TUBING;4358589001;;
;PCB PROBE KICK BACK SENSOR ASSY;7994311001;;
;PCB PROBE KICK BACK SENSOR ASSY V2;9161872001;;
;PCB PUMA 10X, 5TE;12184087001;;
;PCB QTSEN-S2 (FOR S SAMPLING));45475190001;;
;PCB QTSEN-SH2 ASSY;9603417001;;
;PCB REAGENT RACK INDICATOR SPU;28120994001;;
;PCB RESOURCE CONTROL;28166021001;;
;PCB RESOURCE HANDLING 2;6460623001;;
;PCB RT CPU 168 SERVICE V2;6591043001;;
;PCB RT CPU 255;4687019001;;
;PCB SGABEL, HOME SENSOR XS;3054772001;;
;PCB SMC Board 9180 V4;9008390001;;
;PCB SMS-BOARD 3,1 A DGB;12184125001;;
;PCB SSEN-M ASSY;12026112001;;
;PCB STRIP CHECK;5066212001;;
;PCB TC POWER STAGE;29402010001;;
;PCB TEST STRIP DETECTOR;3343286001;;
;PCB TUBE DETECTON ASSY;4793684001;;
